CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20140810 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.200
Integrated O3 until EOF (DU)     : 255.815
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
17.2       87.813   208.740     1.000     3.820   435.020    53.201  9000.000  9000.000   417.370   418.400     0.00000
17.3       86.413   208.840     1.000     3.750   433.960    53.684  9000.000  9000.000   419.480   420.530     0.00000
17.4       84.975   209.050     1.000     3.820   449.540    54.176  9000.000  9000.000   421.920   422.980     0.00000
17.5       83.643   209.110     1.000     3.876   463.360    54.675  9000.000  9000.000   423.940   425.010     0.00000
17.6       82.286   209.050     1.000     3.830   465.450    55.168  9000.000  9000.000   425.800   426.890     0.00000
17.7       80.900   209.050     1.000     3.840   474.660    55.663  9000.000  9000.000   427.870   428.970     0.00000
17.8       79.625   209.150     1.000     4.022   505.180    56.181  9000.000  9000.000   430.010   431.130     0.00000
17.9       78.343   209.450     1.000     4.296   548.320    56.733  9000.000  9000.000   432.630   433.750     0.00000
18.0       77.075   209.050     1.000     4.525   587.090    57.316  9000.000  9000.000   433.810   434.950     0.00000
18.1       75.875   209.550     1.000     4.907   646.790    57.947  9000.000  9000.000   436.800   437.950     0.00000
18.2       74.575   209.720     1.000     5.395   723.430    58.639  9000.000  9000.000   439.320   440.490     0.00000
18.3       73.400   209.500     1.000     5.735   781.340    59.376  9000.000  9000.000   440.840   442.020     0.00000
18.4       72.200   209.150     1.000     5.950   824.100    60.142  9000.000  9000.000   442.170   443.360     0.00000
18.5       71.043   209.250     1.000     6.081   856.020    60.925  9000.000  9000.000   444.420   445.630     0.00000
18.6       69.886   209.250     1.000     6.371   911.690    61.745  9000.000  9000.000   446.510   447.720     0.00000
18.7       68.757   209.510     1.000     6.550   952.630    62.587  9000.000  9000.000   449.140   450.360     0.00000
18.8       67.633   209.550     1.000     6.740   996.550    63.453  9000.000  9000.000   451.340   452.580     0.00000
18.9       66.600   209.750     1.000     7.120  1069.100    64.367  9000.000  9000.000   453.760   455.010     0.00000
19.0       65.500   210.350     1.000     8.152  1244.500    65.410  9000.000  9000.000   457.220   458.490     0.00000
19.1       64.457   210.050     1.000     8.669  1344.900    66.521  9000.000  9000.000   458.660   459.950     0.00000
19.2       63.400   210.250     1.000     8.830  1392.700    67.652  9000.000  9000.000   461.260   462.570     0.00000
19.3       62.388   210.150     1.000     8.652  1386.900    68.761  9000.000  9000.000   463.160   464.480     0.00000
19.4       61.357   211.240     1.000     8.954  1459.400    69.902  9000.000  9000.000   467.770   469.110     0.00000
19.5       60.400   212.920     1.000    10.640  1761.600    71.248  9000.000  9000.000   473.630   474.990     0.00000
19.6       59.400   213.050     1.000    12.580  2117.800    72.838  9000.000  9000.000   476.160   477.540     0.00000
19.7       58.500   212.880     1.000    13.358  2283.300    74.527  9000.000  9000.000   477.850   479.240     0.00000
19.8       57.500   213.250     1.000    13.660  2375.700    76.252  9000.000  9000.000   481.040   482.450     0.00000
19.9       56.633   213.280     1.000    13.823  2440.800    77.997  9000.000  9000.000   483.210   484.630     0.00000
20.0       55.725   213.150     1.000    13.823  2480.500    79.743  9000.000  9000.000   485.130   486.570     0.00000
20.1       54.886   213.150     1.000    13.951  2541.900    81.506  9000.000  9000.000   487.230   488.690     0.00000
20.2       54.000   213.450     1.000    14.114  2613.800    83.286  9000.000  9000.000   490.190   491.660     0.00000
20.3       53.129   213.520     1.000    13.803  2598.000    85.027  9000.000  9000.000   492.630   494.110     0.00000
