CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090912 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 23.078
Integrated O3 until EOF (DU)     : 144.066
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 7.3      417.300   253.900    26.731     1.678    40.212    15.968     4.695    10.069   325.670   327.610     0.00054
 7.4      411.710   253.240    28.000     1.586    38.530    16.137     4.682    10.704   326.070   328.020     0.00054
 7.5      406.170   252.650    25.333     1.530    37.669    16.300     4.471    12.525   326.570   328.320     0.00047
 7.6      400.730   251.940    21.725     1.466    36.570    16.456     4.653    14.566   326.900   328.400     0.00038
 7.7      395.310   251.230    18.447     1.430    36.174    16.610     4.998    16.061   327.250   328.530     0.00031
 7.8      389.960   251.000    13.370     1.407    36.091    16.761     5.828    16.925   328.220   329.240     0.00022
 7.9      384.670   250.190    17.640     1.374    35.730    16.909     5.466    17.149   328.440   329.630     0.00028
 8.0      379.520   249.610    19.340     1.293    34.075    17.048     4.993    17.815   328.940   330.190     0.00029
 8.1      374.290   248.490    20.271     1.297    34.660    17.189     4.814    17.966   328.760   329.980     0.00028
 8.2      369.160   247.480    21.950     1.280    34.687    17.328     5.059    17.701   328.710   329.940     0.00028
 8.3      364.120   246.520    23.661     1.250    34.334    17.464     5.206    17.027   328.720   329.960     0.00028
 8.4      359.080   245.590    23.672     1.267    35.272    17.603     4.776    15.622   328.780   329.960     0.00026
 8.5      354.200   244.890    20.286     1.316    37.160    17.748     4.145    15.265   329.130   330.160     0.00021
 8.6      349.180   244.130    19.678     1.407    40.288    17.903     3.031    15.789   329.440   330.420     0.00020
 8.7      344.360   243.450    23.000     1.465    42.545    18.065     2.794    17.144   329.830   330.900     0.00022
 8.8      339.560   242.800    24.000     1.354    39.869    18.215     3.347    18.687   330.270   331.340     0.00022
 8.9      334.780   241.990    26.625     1.316    39.317    18.362     3.708    19.074   330.500   331.610     0.00023
 9.0      330.110   241.380    30.088     1.395    42.272    18.518     4.140    19.102   330.990   332.160     0.00025
 9.1      325.540   240.870    23.203     1.371    42.100    18.671     4.795    19.303   331.590   332.570     0.00018
 9.2      320.880   240.140    17.629     1.288    40.157    18.815     5.825    19.499   331.950   332.770     0.00013
 9.3      316.300   239.220    19.258     1.207    38.163    18.951     6.604    20.015   332.040   332.870     0.00013
 9.4      311.870   238.400    20.000     1.116    35.784    19.077     6.993    20.310   332.230   333.060     0.00013
 9.5      307.390   237.530    21.286     1.077    35.041    19.199     6.765    20.821   332.390   333.210     0.00013
 9.6      303.000   236.800    20.617     0.990    32.673    19.312     8.098    21.342   332.720   333.520     0.00012
 9.7      298.670   236.130    18.951     0.938    31.407    19.419     9.584    21.577   333.150   333.900     0.00010
 9.8      294.350   235.320    18.000     0.879    29.850    19.519     9.629    21.920   333.390   334.110     0.00009
 9.9      290.120   234.420    19.754     0.809    27.874    19.612     9.873    21.791   333.490   334.220     0.00009
10.0      285.930   233.310    23.211     0.789    27.604    19.703    10.860    21.314   333.290   334.050     0.00010
10.1      281.770   232.510    27.679     0.772    27.384    19.793    11.101    21.787   333.540   334.340     0.00011
10.2      277.630   231.770    29.000     0.770    27.734    19.882    11.649    21.909   333.860   334.670     0.00011
10.3      273.530   230.800    27.707     0.803    29.355    19.976    12.232    21.803   333.890   334.660     0.00009
10.4      269.560   229.940    27.018     0.810    30.049    20.071    12.457    21.560   334.030   334.770     0.00008
10.5      265.580   229.050    27.207     0.826    31.097    20.168    12.906    21.479   334.160   334.880     0.00008
10.6      261.600   228.030    28.918     0.826    31.584    20.265    13.431    21.495   334.100   334.820     0.00008
10.7      257.680   226.990    31.000     0.830    32.211    20.364    13.339    21.346   334.010   334.730     0.00007
10.8      253.850   226.100    30.302     0.844    33.246    20.464    13.121    20.998   334.120   334.820     0.00007
10.9      250.040   225.280    30.690     0.873    34.932    20.569    13.107    20.976   334.340   335.030     0.00006
11.0      246.250   224.300    33.068     0.908    36.872    20.678    13.110    21.035   334.340   335.040     0.00006
11.1      242.580   223.350    34.738     0.895    36.885    20.786    12.286    21.055   334.360   335.050     0.00006
11.2      238.880   222.400    37.371     0.926    38.776    20.898    12.204    20.824   334.390   335.080     0.00006
11.3      235.190   221.730    38.000     0.989    42.050    21.018    12.542    20.831   334.870   335.560     0.00005
11.4      231.660   221.220    41.860     0.931    40.206    21.131    13.322    21.320   335.540   336.240     0.00006
11.5      228.060   220.350    47.091     0.853    37.390    21.235    13.574    22.590   335.710   336.430     0.00006
11.6      224.510   220.380    47.145     0.858    38.208    21.340    15.431    24.391   337.260   338.000     0.00006
11.7      221.060   220.440    34.525     0.962    43.518    21.458    17.269    25.536   338.840   339.520     0.00005
11.8      217.670   219.850    25.589     0.990    45.481    21.579    18.126    25.887   339.420   340.070     0.00003
11.9      214.330   219.650    20.145     1.035    48.278    21.706    18.737    26.150   340.620   341.240     0.00002
12.0      211.010   218.870    17.638     1.086    51.484    21.839    18.054    26.133   340.920   341.530     0.00002
12.1      207.740   218.140    15.914     1.038    49.978    21.968    17.918    26.565   341.300   341.910     0.00002
12.2      204.530   217.560    15.000     0.987    48.257    22.090    18.796    27.017   341.890   342.500     0.00001
12.3      201.330   216.840    15.000     0.920    45.695    22.204    20.038    27.044   342.300   342.910     0.00001
12.4      198.190   216.170    15.161     0.923    46.582    22.319    21.066    26.963   342.780   343.390     0.00001
12.5      195.100   215.510    15.213     0.964    49.389    22.439    21.535    26.797   343.270   343.890     0.00001
12.6      192.020   214.930    15.000     0.960    49.995    22.560    21.374    27.358   343.900   344.530     0.00001
12.7      188.950   214.520    16.000     0.954    50.469    22.679    21.189    28.119   344.820   345.450     0.00001
12.8      185.960   213.870    16.000     0.832    44.757    22.784    21.186    28.115   345.330   345.970     0.00001
12.9      183.020   212.980    16.000     0.782    42.703    22.883    21.128    28.038   345.470   346.110     0.00001
13.0      180.120   212.470    16.000     0.780    43.305    22.982    20.732    28.446   346.210   346.850     0.00001
13.1      177.210   211.330    16.000     0.750    42.322    23.077    21.051    27.935   345.950   346.590     0.00001
13.2      174.390   210.510    16.463     0.745    42.741    23.173    20.898    27.274   346.190   346.840     0.00001
13.3      171.570   210.460    17.000     0.764    44.546    23.270    20.989    26.054   347.730   348.380     0.00001
13.4      168.850   209.650    15.683     0.843    49.936    23.379    21.180    24.961   347.970   348.630     0.00001
13.5      166.100   208.830    15.000     0.887    53.378    23.493    21.533    23.915   348.230   348.890     0.00001
13.6      163.360   208.410    15.000     1.137    69.630    23.640    22.160    22.947   349.180   349.850     0.00001
13.7      160.680   208.010    15.000     1.104    68.701    23.783    22.777    22.777   350.150   350.820     0.00001
13.8      158.150   208.250    14.048     0.815    51.519    23.888    23.284    22.523   352.150   352.830     0.00001
13.9      155.540   208.190    13.000     0.833    53.565    23.996    24.044    20.901   353.720   354.410     0.00001
14.0      153.000   207.910    12.000     0.962    62.865    24.121    24.562    20.610   354.890   355.590     0.00000
14.1      150.520   208.230    10.000     0.982    65.215    24.248    25.126    21.083   357.110   357.820     0.00000
14.2      148.060   208.650     8.512     1.000    67.539    24.377    24.533    21.695   359.500   360.220     0.00000
14.3      145.630   209.030     6.116     0.899    61.753    24.492    23.510    21.924   361.860   362.580     0.00000
14.4      143.290   208.900     5.000     0.815    56.863    24.597    22.693    21.161   363.310   364.040     0.00000
14.5      140.980   208.660     4.000     0.821    58.260    24.703    22.061    21.024   364.590   365.320     0.00000
14.6      138.650   208.060     3.000     0.800    57.700    24.807    21.079    21.079   365.260   366.000     0.00000
14.7      136.440   207.560     3.000     0.752    55.125    24.905    19.149    21.802   366.060   366.810     0.00000
14.8      134.190   208.150     2.000     0.730    54.417    24.999    17.093    21.619   368.830   369.590     0.00000
14.9      131.980   207.850     1.000     0.831    62.939    25.107    15.033    20.691   370.050   370.820     0.00000
15.0      129.860   207.850     1.000     0.875    67.406    25.220    13.496    18.575   371.760   372.540     0.00000
15.1      127.740   207.640     1.000     0.926    72.457    25.340    12.610    16.734   373.130   373.910     0.00000
15.2      125.680   207.100     1.000     0.959    76.308    25.465    12.213    15.133   373.880   374.670     0.00000
15.3      123.570   206.170     1.000     1.040    84.159    25.601    12.219    14.056   374.020   374.810     0.00000
15.4      121.580   205.240     1.000     0.964    79.312    25.727    12.175    13.522   374.050   374.850     0.00000
15.5      119.530   204.510     1.000     0.933    78.041    25.850    11.613    12.898   374.530   375.340     0.00000
15.6      117.590   203.830     1.000     0.952    80.995    25.976    10.998    11.699   375.030   375.840     0.00000
15.7      115.600   203.590     1.000     0.996    86.172    26.107    10.387    10.756   376.400   377.230     0.00000
15.8      113.740   202.180     1.000     1.000    87.883    26.241    10.449     9.775   375.540   376.370     0.00000
15.9      111.810   201.830     2.000     0.997    89.164    26.374    10.827     9.412   376.710   377.550     0.00000
16.0      109.920   201.510     2.000     1.030    93.667    26.511    11.371     9.541   377.960   378.810     0.00000
16.1      108.040   200.400     2.000     1.047    96.901    26.652    12.087    10.142   377.720   378.580     0.00000
16.2      106.220   199.660     2.000     1.041    98.035    26.792    12.358    10.742   378.160   379.030     0.00000
16.3      104.370   199.040     2.043     1.040    99.650    26.933    12.476    11.251   378.870   379.740     0.00000
16.4      102.680   198.580     3.000     1.043   101.550    27.074    12.085    11.670   379.750   380.630     0.00000
16.5      100.900   198.300     3.000     1.070   106.050    27.220    12.301    11.879   381.110   382.010     0.00000
16.6       99.187   198.500     3.000     1.186   119.570    27.381    12.145    12.460   383.360   384.260     0.00000
16.7       97.531   199.040     4.000     1.308   134.130    27.557    12.294    12.313   386.250   387.170     0.00000
16.8       95.841   199.470     4.000     1.352   141.100    27.740    12.684    11.332   389.030   389.960     0.00000
16.9       94.234   199.800     4.000     1.391   147.600    27.927    13.354     9.686   391.550   392.500     0.00000
17.0       92.614   199.670     4.000     1.470   158.720    28.126    13.728     8.971   393.220   394.180     0.00000
17.1       90.988   199.650     4.186     1.495   164.290    28.327    13.903     9.508   395.180   396.150     0.00000
17.2       89.450   199.500     4.500     1.590   177.750    28.542    12.182    10.215   396.800   397.780     0.00000
17.3       87.964   200.410     4.000     1.921   218.380    28.800    10.458     9.416   400.530   401.520     0.00000
17.4       86.500   201.250     4.000     2.210   255.490    29.096     8.503     7.135   404.130   405.140     0.00000
17.5       85.029   201.570     4.000     2.377   279.590    29.413     8.334     5.207   406.760   407.790     0.00000
17.6       83.600   202.050     3.500     2.660   318.180    29.768     8.685     5.536   409.690   410.730     0.00000
17.7       82.175   202.050     3.000     2.760   335.870    30.136     7.990     6.409   411.700   412.760     0.00000
17.8       80.800   202.350     3.000     2.790   345.300    30.507     6.290     6.986   414.300   415.370     0.00000
