CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20130309 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.000
Integrated O3 until EOF (DU)     : 222.908
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
13.8      153.630   209.720     9.000     2.161   140.680    25.327  9000.000  9000.000   357.580   358.280     0.00000
13.9      151.150   210.270     6.000     2.085   137.940    25.594  9000.000  9000.000   360.180   360.890     0.00000
14.0      148.750   210.550     5.000     1.970   132.440    25.846  9000.000  9000.000   362.300   363.020     0.00000
14.1      146.330   210.250     4.000     1.990   136.000    26.101  9000.000  9000.000   363.480   364.210     0.00000
14.2      143.960   210.390     4.000     1.910   132.670    26.345  9000.000  9000.000   365.410   366.140     0.00000
14.3      141.670   210.040     3.000     1.850   130.580    26.583  9000.000  9000.000   366.470   367.210     0.00000
14.4      139.330   209.750     3.000     1.790   128.480    26.812  9000.000  9000.000   367.720   368.460     0.00000
14.5      137.150   208.950     3.000     1.782   129.970    27.042  9000.000  9000.000   367.960   368.710     0.00000
14.6      134.860   208.650     3.000     1.830   135.700    27.278  9000.000  9000.000   369.200   369.960     0.00000
14.7      132.700   208.050     3.000     1.840   138.660    27.516  9000.000  9000.000   369.840   370.600     0.00000
14.8      130.540   208.150     3.000     1.850   141.720    27.756  9000.000  9000.000   371.750   372.530     0.00000
14.9      128.400   208.350     3.000     1.790   139.410    27.987  9000.000  9000.000   373.860   374.650     0.00000
15.0      126.330   208.360     3.000     1.790   141.700    28.218  9000.000  9000.000   375.620   376.420     0.00000
15.1      124.250   208.150     3.000     1.762   141.850    28.446  9000.000  9000.000   377.010   377.820     0.00000
15.2      122.200   207.950     3.000     1.820   148.940    28.682  9000.000  9000.000   378.440   379.260     0.00000
15.3      120.240   207.910     3.000     1.840   153.020    28.920  9000.000  9000.000   380.100   380.930     0.00000
15.4      118.290   208.590     2.000     1.996   168.700    29.178  9000.000  9000.000   383.150   383.980     0.00000
15.5      116.380   208.350     2.000     2.059   176.910    29.444  9000.000  9000.000   384.480   385.330     0.00000
15.6      114.480   207.850     2.000     2.100   183.440    29.716  9000.000  9000.000   385.360   386.210     0.00000
15.7      112.600   207.850     2.000     2.190   194.490    30.000  9000.000  9000.000   387.180   388.040     0.00000
