CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20100525 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 120.410
Integrated O3 until EOF (DU)     : 28.829
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 9.4      309.130   236.390    12.000     1.153    37.289    18.641    13.005     9.848   330.260   330.870     0.00006
 9.5      304.740   235.560    13.000     1.120    36.752    18.769    13.320     9.677   330.440   331.060     0.00006
 9.6      300.350   235.130    15.405     0.982    32.682    18.882    13.221     9.464   331.210   331.860     0.00007
 9.7      296.030   234.320    16.114     0.878    29.650    18.982    13.097     9.171   331.430   332.080     0.00007
 9.8      291.640   233.460    17.971     0.850    29.145    19.080    12.868     9.339   331.620   332.290     0.00008
 9.9      287.440   232.600    18.000     0.850    29.571    19.179    12.618     9.509   331.760   332.420     0.00007
10.0      283.210   231.660    19.636     0.860    30.366    19.279    12.749     9.607   331.830   332.490     0.00007
10.1      279.090   230.710    22.000     0.855    30.645    19.379    12.845    10.035   331.850   332.520     0.00007
10.2      274.920   229.930    21.000     0.831    30.210    19.476    13.031     9.801   332.150   332.810     0.00006
10.3      270.920   229.230    22.000     0.867    32.011    19.578    13.836     9.430   332.530   333.190     0.00006
10.4      266.900   228.320    27.333     0.857    32.097    19.679    14.369     9.332   332.610   333.310     0.00007
10.5      262.940   227.560    28.027     0.840    31.946    19.778    14.582     9.121   332.920   333.610     0.00007
10.6      259.010   226.620    29.778     0.822    31.745    19.876    14.372     8.636   332.970   333.660     0.00007
10.7      255.110   225.820    29.000     0.870    34.104    19.980    14.116     8.150   333.240   333.920     0.00006
10.8      251.290   224.970    30.205     0.882    35.101    20.085    14.873     7.770   333.410   334.080     0.00006
10.9      247.470   224.340    33.415     0.907    36.654    20.194    16.558     7.471   333.930   334.620     0.00006
11.0      243.780   223.700    37.150     0.910    37.330    20.304    18.408     7.755   334.420   335.130     0.00006
11.1      240.040   223.000    41.514     0.928    38.642    20.416    19.496     7.877   334.830   335.560     0.00007
11.2      236.420   222.350    45.316     0.920    38.914    20.527    20.246     7.232   335.300   336.040     0.00007
11.3      232.800   221.550    30.000     0.840    36.082    20.629    20.543     6.675   335.570   336.220     0.00004
11.4      229.210   220.740    26.316     0.851    37.107    20.733    21.331     6.521   335.830   336.460     0.00003
11.5      225.700   220.120    36.000     0.837    37.070    20.835    22.704     6.795   336.350   337.020     0.00004
11.6      222.210   219.600    39.162     0.873    39.299    20.942    23.982     6.877   337.060   337.740     0.00005
11.7      218.800   218.870    40.000     0.937    42.809    21.057    24.613     6.633   337.410   338.100     0.00004
11.8      215.400   217.990    43.538     1.071    49.711    21.190    25.101     5.546   337.560   338.250     0.00004
11.9      212.010   217.200    45.474     1.098    51.810    21.326    26.034     4.049   337.870   338.560     0.00004
12.0      208.710   216.410    52.676     1.072    51.345    21.459    27.359     2.953   338.150   338.860     0.00004
12.1      205.470   215.730    56.611     1.034    50.319    21.588    29.078     2.544   338.580   339.300     0.00004
12.2      202.250   215.280    54.300     1.020    50.434    21.716    30.570     2.864   339.400   340.110     0.00004
12.3      199.010   215.430    41.756     1.161    58.363    21.861    30.750     4.629   341.200   341.890     0.00003
12.4      195.880   215.300    25.583     1.369    69.884    22.032    30.039     6.096   342.550   343.190     0.00002
12.5      192.800   215.450    18.459     1.481    76.804    22.217    30.286     6.437   344.330   344.960     0.00002
12.6      189.800   215.350    14.000     1.540    81.138    22.410    31.496     6.695   345.710   346.340     0.00001
12.7      186.800   215.150    14.000     1.543    82.587    22.603    34.203     6.812   346.960   347.600     0.00001
12.8      183.860   215.440    13.000     1.543    83.943    22.796    37.630     7.006   349.000   349.650     0.00001
12.9      180.990   215.780    10.889     1.620    89.508    22.998    40.771     7.189   351.130   351.780     0.00001
13.0      178.130   215.750     8.028     1.600    89.839    23.198    42.398     8.241   352.680   353.330     0.00001
13.1      175.340   215.300     8.000     1.582    90.248    23.396    43.110     9.761   353.520   354.170     0.00001
13.2      172.550   214.620     8.000     1.580    91.566    23.594    42.897    11.052   354.010   354.670     0.00001
13.3      169.830   214.000     8.000     1.610    94.799    23.796    41.928    12.952   354.600   355.260     0.00001
13.4      167.110   213.370     8.000     1.564    93.617    23.994    40.842    14.775   355.190   355.860     0.00001
13.5      164.490   212.740     8.000     1.554    94.494    24.191    39.526    15.969   355.730   356.400     0.00001
13.6      161.880   212.080     8.000     1.518    93.761    24.383    37.821    16.054   356.260   356.940     0.00001
